id_cliente,genero,cidadao_senior,parceiro,dependentes,permanencia_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,contrato,fatura_sem_papel,metodo_pagamento,cobrancas_mensais,cobrancas_totais,evasao,ticket_medio,cliente_novo
7595-euivn,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,nao,cheque_eletronico,75.8,75.8,1,37.9,1
7617-eyglw,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_eletronico,19.45,19.45,0,9.725,1
2026-tgdhm,feminino,0,nao,nao,7,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,79.3,523.15,1,65.39375,0
9220-znkji,feminino,1,sim,nao,55,sim,nao,fibra_otica,nao,nao,sim,sim,sim,nao,dois_anos,nao,cartao_credito,88.8,4805.3,0,85.80892857142858,0
4030-vpzbd,feminino,0,nao,nao,2,nao,sem_servico_telefone,dsl,nao,nao,nao,sim,nao,nao,mensal,sim,cheque_eletronico,30.9,59.05,1,19.683333333333334,1
2226-icfdo,feminino,0,sim,sim,72,sim,sim,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,cartao_credito,85.9,6110.75,0,83.70890410958904,0
0723-vsobe,feminino,1,nao,nao,45,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,sim,um_ano,nao,cheque_eletronico,34.2,1596.6,0,34.70869565217391,0
5529-gibvh,feminino,0,nao,nao,47,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.15,1046.2,0,21.795833333333334,0
4187-cinzd,feminino,1,nao,nao,46,sim,nao,fibra_otica,nao,sim,nao,nao,sim,sim,um_ano,nao,cartao_credito,95.25,4424.2,1,94.13191489361702,0
9992-ujoel,masculino,0,nao,nao,2,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_enviado,50.3,92.75,0,30.916666666666668,1
4741-wwjqz,feminino,0,sim,nao,2,sim,nao,fibra_otica,sim,nao,nao,sim,nao,nao,mensal,sim,cheque_eletronico,80.15,194.55,0,64.85000000000001,1
6625-utxew,feminino,0,sim,nao,12,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,51.25,612.1,0,47.08461538461539,0
6818-wobhj,feminino,1,sim,nao,68,sim,sim,fibra_otica,nao,sim,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,89.6,6127.6,1,88.80579710144929,0
6244-besbm,masculino,0,sim,sim,69,sim,nao,fibra_otica,nao,nao,nao,sim,sim,sim,dois_anos,sim,cartao_credito,95.2,6671.7,0,95.31,0
1004-noznr,masculino,1,nao,sim,56,sim,nao,fibra_otica,sim,nao,nao,nao,sim,sim,um_ano,nao,cartao_credito,94.8,5264.3,0,92.3561403508772,0
1251-stysz,feminino,1,nao,nao,4,sim,sim,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,80.25,303.7,0,60.739999999999995,1
2612-phgox,masculino,0,sim,nao,64,sim,sim,dsl,nao,sim,sim,sim,sim,nao,dois_anos,sim,transferencia_bancaria,76.1,4818.8,0,74.13538461538462,0
2408-tzmjl,masculino,0,sim,nao,59,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,um_ano,sim,cheque_eletronico,110.15,6448.05,1,107.4675,0
8480-pponv,masculino,0,sim,sim,62,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,115.55,7159.05,0,113.63571428571429,0
8780-ihcrn,masculino,0,sim,sim,63,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,24.65,1574.5,0,24.6015625,0
4598-zadck,feminino,0,nao,nao,53,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,sim,nao,um_ano,sim,cheque_eletronico,53.6,2879.2,0,53.318518518518516,0
1257-sxuxq,masculino,0,sim,sim,5,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.45,86.05,0,14.341666666666667,1
9681-kygyb,masculino,1,sim,nao,49,sim,sim,fibra_otica,sim,sim,sim,nao,nao,nao,mensal,sim,cheque_eletronico,88.2,4159.45,0,83.189,0
7182-ovlbj,feminino,0,sim,sim,62,sim,sim,fibra_otica,sim,nao,nao,nao,sim,sim,dois_anos,sim,transferencia_bancaria,101.15,6638.35,0,105.37063492063493,0
5095-etbrj,feminino,0,sim,nao,55,sim,nao,dsl,sim,sim,nao,sim,nao,nao,dois_anos,nao,cheque_enviado,56.8,3112.05,0,55.572321428571435,0
7005-cyuil,feminino,1,sim,nao,71,sim,nao,fibra_otica,sim,sim,sim,sim,sim,nao,dois_anos,sim,cheque_eletronico,99.4,7168.25,0,99.55902777777777,0
4821-wqoyn,feminino,0,sim,sim,72,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,20.1,1326.25,0,18.16780821917808,0
4730-awnau,masculino,0,sim,sim,36,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,um_ano,nao,cartao_credito,60.7,2234.55,0,60.39324324324325,0
3452-flhyd,masculino,0,sim,nao,25,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,transferencia_bancaria,20.95,495.15,0,19.04423076923077,0
2388-laesq,feminino,1,sim,nao,72,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,114.85,8317.95,0,113.94452054794522,0
9531-nsbmr,feminino,0,nao,nao,36,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,transferencia_bancaria,19.25,679.8,0,18.37297297297297,0
6260-onulr,masculino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_enviado,62.8,62.8,0,31.4,1
4389-uefcz,feminino,0,sim,nao,72,sim,sim,fibra_otica,sim,nao,sim,nao,sim,sim,dois_anos,sim,cheque_eletronico,105.5,7544.0,0,103.34246575342466,0
8711-lobky,masculino,0,sim,sim,59,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.85,1188.25,0,19.804166666666667,0
9134-ceqmf,masculino,1,sim,nao,7,sim,nao,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,89.5,676.7,1,84.5875,0
8985-oopos,feminino,0,nao,nao,1,sim,nao,dsl,nao,nao,sim,sim,sim,sim,um_ano,nao,cartao_credito,74.1,74.1,0,37.05,1
8800-zkrfw,feminino,0,sim,sim,30,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,mensal,sim,cheque_eletronico,107.5,3242.5,0,104.59677419354838,0
2616-flvqc,masculino,0,nao,nao,64,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.55,1240.15,0,19.079230769230772,0
9968-ffvvh,masculino,0,nao,nao,63,sim,sim,dsl,sim,sim,sim,sim,nao,nao,um_ano,nao,transferencia_bancaria,68.8,4111.35,0,64.23984375,0
3108-pccgg,masculino,1,sim,nao,72,sim,sim,dsl,sim,sim,sim,nao,sim,sim,dois_anos,nao,cartao_credito,84.45,5899.85,0,80.81986301369864,0
7993-pykof,masculino,0,sim,nao,8,sim,nao,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,75.0,632.95,1,70.32777777777778,0
8390-fesfv,feminino,0,nao,nao,62,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,84.5,5193.2,0,82.43174603174603,0
3022-bexhz,masculino,0,sim,sim,67,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,111.2,7530.8,0,110.74705882352941,0
5027-xwqha,masculino,0,nao,nao,6,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,44.75,270.95,1,38.707142857142856,1
6248-tkcqv,feminino,0,sim,sim,70,sim,sim,dsl,sim,nao,nao,sim,sim,sim,dois_anos,sim,transferencia_bancaria,80.6,5460.2,0,76.90422535211268,0
6729-gdngc,feminino,1,nao,nao,20,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,nao,transferencia_bancaria,80.7,1614.2,0,76.86666666666667,0
6198-zfioj,feminino,0,nao,nao,5,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,75.6,402.5,0,67.08333333333333,1
5989-omnje,feminino,0,sim,sim,24,nao,sem_servico_telefone,dsl,sim,sim,sim,nao,sim,sim,um_ano,nao,cheque_eletronico,57.6,1367.75,0,54.71,0
4566-qvrrw,feminino,0,sim,nao,11,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,44.05,483.7,1,40.30833333333333,0
1291-cuocy,masculino,0,sim,nao,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,110.6,7962.2,0,109.07123287671233,0
9795-shuhb,feminino,0,sim,sim,66,sim,nao,dsl,sim,sim,nao,sim,nao,nao,dois_anos,sim,cartao_credito,58.2,3810.8,0,56.87761194029851,0
3230-iualn,feminino,0,sim,sim,45,sim,nao,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,cheque_enviado,81.0,3533.6,0,76.81739130434782,0
0042-rlhyp,feminino,0,sim,sim,69,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,19.7,1396.9,0,19.955714285714286,0
8519-imdhu,masculino,1,sim,nao,15,sim,sim,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,85.6,1345.55,1,84.096875,0
4945-rvmte,feminino,0,nao,nao,28,sim,nao,dsl,nao,nao,sim,nao,sim,nao,mensal,sim,transferencia_bancaria,59.55,1646.45,0,56.77413793103448,0
0201-oamxr,feminino,0,nao,nao,70,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,um_ano,nao,cartao_credito,115.55,8127.6,1,114.47323943661972,0
1866-nxpsp,feminino,0,nao,nao,36,sim,nao,dsl,sim,sim,sim,sim,nao,sim,um_ano,sim,cheque_enviado,75.55,2680.15,0,72.43648648648649,0
3372-kwfbm,masculino,1,nao,nao,16,sim,sim,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,86.6,1281.0,1,75.3529411764706,0
7831-qgoxh,feminino,0,nao,nao,18,sim,sim,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,85.2,1553.9,1,81.78421052631579,0
6393-wryze,feminino,0,sim,nao,34,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,97.65,3207.55,1,91.64428571428572,0
3941-xtskm,masculino,0,sim,sim,42,nao,sem_servico_telefone,dsl,nao,sim,sim,nao,nao,sim,um_ano,sim,cartao_credito,45.1,2049.05,0,47.65232558139535,0
1661-czbau,masculino,0,nao,nao,48,sim,sim,dsl,sim,nao,nao,sim,nao,sim,um_ano,sim,transferencia_bancaria,70.95,3629.2,0,74.06530612244897,0
6599-rclcj,masculino,0,sim,nao,47,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,mensal,sim,cheque_eletronico,109.55,5124.55,1,106.76145833333334,0
9831-bpfri,feminino,0,sim,sim,39,sim,sim,fibra_otica,nao,sim,sim,sim,nao,nao,um_ano,sim,cheque_eletronico,89.55,3474.45,1,86.86125,0
5158-rivop,feminino,0,sim,sim,11,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.9,202.3,0,16.858333333333334,0
9788-ytfge,masculino,0,nao,nao,7,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,19.95,147.5,0,18.4375,0
9277-joomo,feminino,0,nao,nao,3,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,24.6,86.35,0,21.5875,1
1907-ylnyw,masculino,0,nao,nao,8,sim,nao,dsl,sim,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,66.7,579.0,0,64.33333333333333,0
1725-mimxw,masculino,0,nao,sim,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,19.45,19.45,1,9.725,1
8947-yrtdv,masculino,0,sim,sim,32,sim,nao,fibra_otica,sim,sim,sim,nao,nao,sim,um_ano,nao,cheque_enviado,94.8,3131.55,0,94.89545454545456,0
3161-onrwk,masculino,0,sim,sim,60,sim,nao,dsl,sim,sim,sim,sim,nao,nao,um_ano,sim,transferencia_bancaria,65.85,3928.3,0,64.3983606557377,0
0114-rsrrw,feminino,0,sim,nao,10,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,transferencia_bancaria,19.95,187.75,0,17.068181818181817,0
4565-nlzbv,feminino,0,sim,nao,71,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,24.65,1710.15,0,23.752083333333335,0
0031-pvlzi,feminino,0,sim,sim,4,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.35,76.35,1,15.27,1
7206-gzcdc,feminino,1,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.25,69.25,1,34.625,1
6682-vcixc,feminino,0,sim,sim,43,nao,sem_servico_telefone,dsl,sim,sim,nao,sim,sim,nao,um_ano,sim,transferencia_bancaria,51.25,2151.6,0,48.9,0
4791-qrgmf,masculino,0,sim,nao,59,sim,sim,fibra_otica,nao,nao,sim,nao,sim,sim,um_ano,sim,transferencia_bancaria,99.5,5961.1,1,99.35166666666667,0
6475-vhuiz,feminino,0,sim,nao,23,sim,nao,dsl,nao,nao,sim,sim,nao,nao,mensal,nao,cheque_eletronico,54.25,1221.55,0,50.89791666666667,0
3910-mrqoy,feminino,0,sim,nao,72,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,19.4,1496.45,0,20.49931506849315,0
0661-wcqnq,masculino,0,sim,nao,22,sim,nao,dsl,sim,nao,nao,sim,nao,nao,um_ano,sim,cartao_credito,56.25,1292.2,0,56.18260869565218,0
7537-rbwea,feminino,0,nao,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,25.15,25.15,0,12.575,1
4656-caurt,masculino,0,nao,nao,69,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,23.95,1713.1,0,24.47285714285714,0
0121-snyrk,masculino,0,nao,nao,50,nao,sem_servico_telefone,dsl,sim,nao,nao,sim,nao,nao,um_ano,sim,cheque_enviado,35.4,1748.9,0,34.2921568627451,0
1768-zaifu,feminino,1,nao,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,25.2,25.2,1,12.6,1
4671-lxrdq,masculino,0,nao,nao,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,45.0,96.45,1,32.15,1
3733-lsyce,feminino,0,sim,nao,15,sim,nao,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,75.35,1114.55,0,69.659375,0
6265-frmtq,masculino,0,nao,nao,31,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,20.4,609.1,0,19.034375,0
1934-sjvjk,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.15,20.15,1,10.075,1
3838-ozurd,masculino,0,sim,nao,66,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,cartao_credito,105.0,7133.25,1,106.46641791044776,0
1371-dwpaz,feminino,0,sim,sim,0,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,sim,nao,dois_anos,nao,cartao_credito,56.05,0.0,0,0.0,1
9269-cqool,masculino,0,nao,sim,3,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,sim,cartao_credito,54.7,169.45,1,42.3625,1
2017-ccblh,feminino,0,nao,nao,8,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.0,141.6,0,15.733333333333333,0
7690-kpncu,masculino,0,sim,sim,64,sim,nao,dsl,sim,nao,sim,nao,sim,sim,um_ano,sim,cartao_credito,73.05,4688.65,0,72.13307692307691,0
0536-bgfmz,feminino,0,sim,nao,28,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.5,563.05,0,19.41551724137931,0
2293-ijwps,feminino,0,sim,nao,57,sim,sim,fibra_otica,nao,nao,sim,nao,sim,sim,um_ano,sim,cartao_credito,100.75,5985.0,0,103.1896551724138,0
2845-hsjcy,feminino,0,sim,sim,14,sim,sim,fibra_otica,nao,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,87.25,1258.6,1,83.90666666666667,0
5469-nujur,masculino,0,nao,nao,19,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cheque_enviado,19.95,373.5,0,18.675,0
1184-pjvdb,masculino,0,sim,nao,10,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,79.95,857.2,1,77.92727272727274,0
2625-trczq,feminino,0,sim,nao,51,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,49.65,2553.35,0,49.10288461538461,0
4102-hlenu,feminino,0,sim,nao,67,sim,sim,dsl,sim,sim,sim,nao,nao,nao,dois_anos,nao,cheque_enviado,65.65,4322.85,0,63.57132352941177,0
7266-gssjx,masculino,0,sim,sim,11,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_eletronico,20.45,250.8,0,20.900000000000002,0
7722-vjrqd,masculino,0,sim,sim,72,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,60.95,4549.05,0,62.31575342465754,0
7073-qetqy,masculino,0,sim,sim,66,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cheque_eletronico,20.35,1359.5,0,20.291044776119403,0
9415-dpews,feminino,0,nao,nao,18,sim,sim,fibra_otica,nao,nao,nao,sim,sim,nao,mensal,sim,cheque_eletronico,88.35,1639.3,1,86.27894736842104,0
5624-ryamh,feminino,0,nao,nao,9,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_eletronico,19.5,178.85,0,17.884999999999998,0
0196-jtuqi,feminino,0,nao,nao,9,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,75.2,633.85,0,63.385000000000005,0
7130-yxbro,masculino,0,sim,nao,48,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,mensal,sim,transferencia_bancaria,111.45,5315.1,0,108.47142857142858,0
9272-lsvyh,masculino,0,nao,nao,10,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,70.15,735.5,0,66.86363636363636,0
7943-rqchr,feminino,0,nao,nao,9,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,94.75,889.9,1,88.99,0
3793-mmfuh,feminino,1,nao,nao,13,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,95.05,1290.0,1,92.14285714285714,0
3249-zpqrg,masculino,0,nao,nao,4,sim,sim,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,nao,cheque_eletronico,78.45,330.05,1,66.01,1
2568-brgyx,masculino,0,nao,nao,4,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,70.2,237.95,1,47.589999999999996,1
3084-dowle,feminino,0,sim,nao,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,92.0,6474.4,0,88.69041095890411,0
1084-mnsmj,feminino,0,sim,sim,51,sim,nao,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,85.5,4421.95,0,85.0375,0
7721-jxeaw,masculino,0,sim,nao,59,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,41.05,2452.7,1,40.87833333333333,0
7249-wbiyx,masculino,0,sim,nao,10,sim,sim,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,85.6,813.85,1,73.98636363636363,0
4238-hfhsn,masculino,1,sim,nao,61,sim,sim,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,82.15,4904.85,0,79.11048387096774,0
6250-cggun,masculino,0,nao,nao,54,sim,nao,fibra_otica,sim,nao,sim,sim,nao,nao,um_ano,nao,cheque_eletronico,84.4,4484.05,0,81.52818181818182,0
5478-jjvzk,feminino,0,nao,nao,33,sim,sim,dsl,sim,sim,nao,nao,nao,nao,mensal,sim,cheque_enviado,60.9,2033.85,0,59.81911764705882,0
7596-iiwyc,feminino,0,nao,nao,27,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,20.25,538.2,0,19.22142857142857,0
6567-hoopw,feminino,1,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,79.2,79.2,1,39.6,1
9793-wecqc,masculino,0,nao,nao,23,sim,nao,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,nao,cheque_enviado,95.3,2192.9,0,91.37083333333334,0
4291-hpaxl,masculino,0,nao,sim,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.85,19.85,0,9.925,1
8999-ypybv,masculino,0,sim,sim,45,sim,nao,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,cheque_enviado,84.35,3858.05,0,83.87065217391304,0
1839-fbnfr,feminino,0,sim,sim,39,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,19.85,854.8,0,21.369999999999997,0
3164-aalrn,masculino,0,nao,nao,5,sim,nao,dsl,nao,nao,sim,nao,sim,sim,um_ano,sim,cheque_enviado,70.0,347.4,1,57.9,1
3071-mvjcd,masculino,0,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,sim,nao,dois_anos,nao,transferencia_bancaria,82.3,5815.15,0,79.65958904109588,0
1697-bcshv,feminino,0,sim,sim,58,sim,sim,dsl,nao,sim,nao,nao,sim,nao,mensal,sim,transferencia_bancaria,66.8,3970.4,0,67.2949152542373,0
0562-kbdvm,feminino,0,nao,nao,70,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,nao,nao,dois_anos,sim,transferencia_bancaria,44.6,3058.15,0,43.072535211267606,0
1131-suekt,masculino,0,sim,sim,61,sim,nao,fibra_otica,nao,sim,nao,sim,sim,sim,um_ano,sim,transferencia_bancaria,98.45,6145.2,0,99.11612903225806,0
3717-oeauq,masculino,0,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,70.7,129.2,0,43.06666666666666,1
4538-wntmj,feminino,0,sim,sim,46,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,24.95,1165.9,0,24.806382978723406,0
3334-cthol,feminino,0,nao,nao,1,sim,sim,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,49.95,49.95,1,24.975,1
4704-eryfc,feminino,0,sim,nao,22,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.25,1554.0,1,67.56521739130434,0
9432-ruvsl,feminino,0,nao,nao,48,sim,nao,fibra_otica,sim,nao,sim,sim,sim,sim,dois_anos,sim,cartao_credito,102.5,4904.25,0,100.08673469387755,0
8060-hiwjj,masculino,0,nao,nao,64,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,86.55,5632.55,0,86.65461538461538,0
7684-xsziy,masculino,0,sim,sim,72,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,24.3,1643.25,0,22.51027397260274,0
9089-uowjg,feminino,0,sim,sim,12,sim,nao,dsl,nao,nao,sim,nao,sim,nao,mensal,sim,cartao_credito,58.35,740.55,0,56.965384615384615,0
8621-mnihh,feminino,1,sim,nao,34,sim,sim,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,94.25,3217.55,1,91.93,0
